ANO;MÊS;PRODUTO;OPERAÇÃO COMERCIAL;IMPORTADO / EXPORTADO;DISPÊNDIO / RECEITA
2015;NOV;SOLVENTE;IMPORTAÇÃO;83075,722;34167150
2015;OUT;SOLVENTE;IMPORTAÇÃO;50759,18084;23493064
2015;SET;SOLVENTE;IMPORTAÇÃO;67915,64507;30492443
2015;ABR;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;268230,5449;76911473
2015;AGO;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;407399,1303;104798901
2015;DEZ;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;347551,7058;65862105
2015;FEV;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;241150,617;62461330
2015;JAN;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;384534,2853;123294999
2015;JUL;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;618251,3899;192894423
2015;JUN;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;597560,0237;192807157
2015;MAI;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;554971,2774;171977952
2015;MAR;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;234610,3643;72205577
2015;NOV;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;216658,3327;47071689
2015;OUT;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;383881,7739;78878800
2015;SET;ÓLEO COMBUSTÍVEL;EXPORTAÇÃO;336035,8272;66358286
2015;ABR;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;49766,83119;17852733
2015;AGO;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;11497,29418;6644837
2015;DEZ;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;9518,873643;2436156
2015;FEV;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;81044,38401;33362808
2015;JAN;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;56979,21619;28400917
2015;JUL;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;37579,62981;16560134
2015;JUN;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;32895,14018;12503903
2015;MAI;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;25341,66732;9058728
2015;MAR;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;16832,73643;6305492
2015;NOV;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;9482,186575;2558474
2015;OUT;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;23780,03751;6092394
2015;SET;ÓLEO COMBUSTÍVEL;IMPORTAÇÃO;3,178677196;14637
2015;ABR;ÓLEO DIESEL;EXPORTAÇÃO;0;0
2015;AGO;ÓLEO DIESEL;EXPORTAÇÃO;23303,56455;10613912
2015;DEZ;ÓLEO DIESEL;EXPORTAÇÃO;2508,769953;1047499
2015;FEV;ÓLEO DIESEL;EXPORTAÇÃO;3970,943662;2111182
2015;JAN;ÓLEO DIESEL;EXPORTAÇÃO;13037,15376;6671998
2015;JUL;ÓLEO DIESEL;EXPORTAÇÃO;0;0
2015;JUN;ÓLEO DIESEL;EXPORTAÇÃO;17473,16315;9172767
2015;MAI;ÓLEO DIESEL;EXPORTAÇÃO;0,001173709;4
2015;MAR;ÓLEO DIESEL;EXPORTAÇÃO;20990,62441;10224644
2015;NOV;ÓLEO DIESEL;EXPORTAÇÃO;0;0
2015;ABR;ÓLEO DIESEL;IMPORTAÇÃO;486567,1714;208451361
2015;AGO;ÓLEO DIESEL;IMPORTAÇÃO;28618,88498;12322797
2015;DEZ;ÓLEO DIESEL;IMPORTAÇÃO;200351,0634;77607685
2015;FEV;ÓLEO DIESEL;IMPORTAÇÃO;776384,4366;472130125
2015;JAN;ÓLEO DIESEL;IMPORTAÇÃO;755432,8404;481060475
2015;JUL;ÓLEO DIESEL;IMPORTAÇÃO;895188,6385;423852704
2015;JUN;ÓLEO DIESEL;IMPORTAÇÃO;630065,4977;310183480
2015;MAI;ÓLEO DIESEL;IMPORTAÇÃO;666227,8369;309510334
2015;MAR;ÓLEO DIESEL;IMPORTAÇÃO;860924,1244;389998734
2015;NOV;ÓLEO DIESEL;IMPORTAÇÃO;773618,284;339782482
2015;OUT;ÓLEO DIESEL;IMPORTAÇÃO;343844,5751;150245441
2015;SET;ÓLEO DIESEL;IMPORTAÇÃO;522876,311;240001587
2016;ABR;ASFALTO;EXPORTAÇÃO;9345,12;4732182
2016;AGO;ASFALTO;EXPORTAÇÃO;12216,61171;6875665
2016;DEZ;ASFALTO;EXPORTAÇÃO;10387,42537;5286156
2016;FEV;ASFALTO;EXPORTAÇÃO;11398,41659;5788868
2016;JAN;ASFALTO;EXPORTAÇÃO;11980,2478;6262722
2016;JUL;ASFALTO;EXPORTAÇÃO;11760,23707;6404245
2016;JUN;ASFALTO;EXPORTAÇÃO;10135,09854;5449743
2016;MAI;ASFALTO;EXPORTAÇÃO;12002,77366;6287960
2016;MAR;ASFALTO;EXPORTAÇÃO;13283,97171;6848063
2016;NOV;ASFALTO;EXPORTAÇÃO;10551,41756;5467245
2016;OUT;ASFALTO;EXPORTAÇÃO;8703,965854;4556811
2016;SET;ASFALTO;EXPORTAÇÃO;11241,76683;5827304
2016;ABR;ASFALTO;IMPORTAÇÃO;52,70243902;63003
2016;AGO;ASFALTO;IMPORTAÇÃO;108,16;145432
2016;DEZ;ASFALTO;IMPORTAÇÃO;49,23121951;63867
2016;FEV;ASFALTO;IMPORTAÇÃO;100,2468293;146159
2016;JAN;ASFALTO;IMPORTAÇÃO;71,25853659;98478
2016;JUL;ASFALTO;IMPORTAÇÃO;42,29268293;51762
2016;JUN;ASFALTO;IMPORTAÇÃO;52,73170732;69245
2016;MAI;ASFALTO;IMPORTAÇÃO;9,735609756;25349
2016;MAR;ASFALTO;IMPORTAÇÃO;142,9609756;201427
2016;NOV;ASFALTO;IMPORTAÇÃO;131,1541463;121407
2016;OUT;ASFALTO;IMPORTAÇÃO;51,93268293;69003
2016;SET;ASFALTO;IMPORTAÇÃO;54,98439024;68618
2016;ABR;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;250538,2365;92793027
2016;AGO;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;256086,4368;116416465
2016;DEZ;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;198384,0163;90176077
2016;FEV;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;170545,8285;63115487
2016;JAN;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;267778,2453;112935685
2016;JUL;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;217469,0175;97633749
2016;JUN;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;229551,3717;93442319
2016;MAI;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;239164,5394;91404002
2016;MAR;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;215980,7635;76954313
2016;NOV;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;201506,1051;93397095
2016;OUT;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;201152,9725;89573025
2016;SET;COMBUSTÍVEIS PARA AERONAVES;EXPORTAÇÃO;245150,567;108662482
2016;ABR;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;309170,4877;62692282
2016;AGO;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;295290,6871;82334928
2016;DEZ;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;233955,1737;74584609
2016;FEV;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;327808,1826;57901788
2016;JAN;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;239382,3346;43501291
2016;JUL;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;279340,1619;78071561
2016;JUN;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;318713,0148;84062656
2016;MAI;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;305408,8006;71347243
2016;MAR;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;341574,7029;65523060
2016;NOV;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;246132,843;71700044
2016;OUT;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;203002,9872;59725077
2016;SET;COMBUSTÍVEIS PARA NAVIOS;EXPORTAÇÃO;243183,1945;69999725
2016;ABR;COQUE;EXPORTAÇÃO;52117,14615;14320415
2016;AGO;COQUE;EXPORTAÇÃO;29508,99712;7186108
2016;DEZ;COQUE;EXPORTAÇÃO;50359,64135;12082698
2016;FEV;COQUE;EXPORTAÇÃO;14692;4731878
2016;JAN;COQUE;EXPORTAÇÃO;39801,15962;12865004
2016;JUL;COQUE;EXPORTAÇÃO;23892,59615;5598885
2016;JUN;COQUE;EXPORTAÇÃO;34750,98846;9018227
2016;MAI;COQUE;EXPORTAÇÃO;87795,16731;20875829
2016;MAR;COQUE;EXPORTAÇÃO;245,1923077;66595
2016;NOV;COQUE;EXPORTAÇÃO;30101,48654;7333203
2016;OUT;COQUE;EXPORTAÇÃO;79317,47308;17218201
2016;SET;COQUE;EXPORTAÇÃO;24241,81731;2761507
2016;ABR;COQUE;IMPORTAÇÃO;157646,7202;11897416
2016;AGO;COQUE;IMPORTAÇÃO;282383,5173;16739350
2016;DEZ;COQUE;IMPORTAÇÃO;160261,2625;16798995
2016;FEV;COQUE;IMPORTAÇÃO;114137,8442;5286736
2016;JAN;COQUE;IMPORTAÇÃO;231167,5538;16112956
2016;JUL;COQUE;IMPORTAÇÃO;47614,98077;2355339
2016;JUN;COQUE;IMPORTAÇÃO;179279,1125;10969299
2016;MAI;COQUE;IMPORTAÇÃO;110278,7798;5171760
2016;MAR;COQUE;IMPORTAÇÃO;343743,3096;25328759
2016;NOV;COQUE;IMPORTAÇÃO;127263,2558;11411150
2016;OUT;COQUE;IMPORTAÇÃO;65681,88173;5282505
2016;SET;COQUE;IMPORTAÇÃO;238163,2596;19620358
2016;ABR;GASOLINA A;EXPORTAÇÃO;150807,0189;44457785
2016;AGO;GASOLINA A;EXPORTAÇÃO;72797,85714;24633306
2016;DEZ;GASOLINA A;EXPORTAÇÃO;51007,79919;16000995
2016;FEV;GASOLINA A;EXPORTAÇÃO;0;0
2016;JAN;GASOLINA A;EXPORTAÇÃO;9510,110512;2426245
2016;JUL;GASOLINA A;EXPORTAÇÃO;174178,4313;57299971
2016;JUN;GASOLINA A;EXPORTAÇÃO;53039,57008;16994993
2016;MAI;GASOLINA A;EXPORTAÇÃO;74461,6442;24545526
2016;MAR;GASOLINA A;EXPORTAÇÃO;9618,826146;3214185
2016;NOV;GASOLINA A;EXPORTAÇÃO;108099,9313;37084637
2016;OUT;GASOLINA A;EXPORTAÇÃO;17478,43531;5414724
2016;SET;GASOLINA A;EXPORTAÇÃO;694,1051213;432020
2016;ABR;GASOLINA A;IMPORTAÇÃO;202381,5849;55313051
2016;AGO;GASOLINA A;IMPORTAÇÃO;297724,938;102306692
2016;DEZ;GASOLINA A;IMPORTAÇÃO;245239,9003;88663529
2016;FEV;GASOLINA A;IMPORTAÇÃO;257266,5458;83193707
2016;JAN;GASOLINA A;IMPORTAÇÃO;0,004043127;262
2016;JUL;GASOLINA A;IMPORTAÇÃO;333101,6968;105000092
2016;JUN;GASOLINA A;IMPORTAÇÃO;377069,5216;109759554
2016;MAI;GASOLINA A;IMPORTAÇÃO;231057,0094;59264532
2016;MAR;GASOLINA A;IMPORTAÇÃO;330169,4084;96699329
2016;NOV;GASOLINA A;IMPORTAÇÃO;159107,128;55226259
2016;OUT;GASOLINA A;IMPORTAÇÃO;193212,2951;63002485
2016;SET;GASOLINA A;IMPORTAÇÃO;299852,2372;96649326
2016;ABR;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;210,5625;123196
2016;AGO;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;523,6847222;323168
2016;DEZ;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;557,375;358675
2016;FEV;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;175,3625;87166
2016;JAN;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;575,6472222;414080
2016;JUL;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;180,7680556;111767
2016;JUN;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;257,4277778;167577
2016;MAI;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;2491,386111;1655912
2016;MAR;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;361,6055556;195669
2016;NOV;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;402,2041667;253339
2016;OUT;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;380,9763889;247175
2016;SET;GASOLINA DE AVIAÇÃO;EXPORTAÇÃO;629,9819444;391932
2016;ABR;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;AGO;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;DEZ;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;FEV;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;JAN;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;JUL;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;JUN;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;MAI;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;MAR;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;NOV;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;OUT;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;SET;GASOLINA DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;ABR;GLP;EXPORTAÇÃO;35,32608696;21670
2016;AGO;GLP;EXPORTAÇÃO;47,10144928;33468
2016;DEZ;GLP;EXPORTAÇÃO;82,42753623;58322
2016;FEV;GLP;EXPORTAÇÃO;0;0
2016;JAN;GLP;EXPORTAÇÃO;0;0
2016;JUL;GLP;EXPORTAÇÃO;47,91666667;33537
2016;JUN;GLP;EXPORTAÇÃO;47,10144928;29476
2016;MAI;GLP;EXPORTAÇÃO;47,21014493;34255
2016;MAR;GLP;EXPORTAÇÃO;25,18115942;14355
2016;NOV;GLP;EXPORTAÇÃO;0;0
2016;OUT;GLP;EXPORTAÇÃO;47,10326087;33084
2016;SET;GLP;EXPORTAÇÃO;0;0
2016;ABR;GLP;IMPORTAÇÃO;517139,683;81645630
2016;AGO;GLP;IMPORTAÇÃO;437876,7536;72612015
2016;DEZ;GLP;IMPORTAÇÃO;167099,9366;31841666
2016;FEV;GLP;IMPORTAÇÃO;670225,6504;97194767
2016;JAN;GLP;IMPORTAÇÃO;78870,62681;10502633
2016;JUL;GLP;IMPORTAÇÃO;370570,1558;59403676
2016;JUN;GLP;IMPORTAÇÃO;447145,4076;69911608
2016;MAI;GLP;IMPORTAÇÃO;431045,875;61457452
2016;MAR;GLP;IMPORTAÇÃO;194664,8442;26324031
2016;NOV;GLP;IMPORTAÇÃO;223032,5598;39279503
2016;OUT;GLP;IMPORTAÇÃO;240066,9801;40513400
2016;SET;GLP;IMPORTAÇÃO;371830,7518;50940056
2016;ABR;LUBRIFICANTE;EXPORTAÇÃO;7669,325581;6878943
2016;AGO;LUBRIFICANTE;EXPORTAÇÃO;12927,95349;9921126
2016;DEZ;LUBRIFICANTE;EXPORTAÇÃO;5009,655814;8247678
2016;FEV;LUBRIFICANTE;EXPORTAÇÃO;3234,334884;4979123
2016;JAN;LUBRIFICANTE;EXPORTAÇÃO;3102,605814;4973829
2016;JUL;LUBRIFICANTE;EXPORTAÇÃO;6378,897674;7498237
2016;JUN;LUBRIFICANTE;EXPORTAÇÃO;3598,238372;5751851
2016;MAI;LUBRIFICANTE;EXPORTAÇÃO;8392,948837;7923936
2016;MAR;LUBRIFICANTE;EXPORTAÇÃO;5498,040698;8355957
2016;NOV;LUBRIFICANTE;EXPORTAÇÃO;4995,82093;8046003
2016;OUT;LUBRIFICANTE;EXPORTAÇÃO;6556,003488;7600360
2016;SET;LUBRIFICANTE;EXPORTAÇÃO;11599,39535;10497648
2016;ABR;LUBRIFICANTE;IMPORTAÇÃO;44414,19535;35932710
2016;AGO;LUBRIFICANTE;IMPORTAÇÃO;39442,43721;33510287
2016;DEZ;LUBRIFICANTE;IMPORTAÇÃO;77680,35814;48865742
2016;FEV;LUBRIFICANTE;IMPORTAÇÃO;82745,7814;56798262
2016;JAN;LUBRIFICANTE;IMPORTAÇÃO;29742,05465;30165570
2016;JUL;LUBRIFICANTE;IMPORTAÇÃO;62442,15349;42274834
2016;JUN;LUBRIFICANTE;IMPORTAÇÃO;45174,99419;35056649
2016;MAI;LUBRIFICANTE;IMPORTAÇÃO;40754,30814;32757177
2016;MAR;LUBRIFICANTE;IMPORTAÇÃO;30591,56279;29073804
2016;NOV;LUBRIFICANTE;IMPORTAÇÃO;41547,26628;32109369
2016;OUT;LUBRIFICANTE;IMPORTAÇÃO;90079,25698;57550706
2016;SET;LUBRIFICANTE;IMPORTAÇÃO;63627,48721;44187187
2016;ABR;NAFTA;EXPORTAÇÃO;0;0
2016;AGO;NAFTA;EXPORTAÇÃO;0;0
2016;DEZ;NAFTA;EXPORTAÇÃO;0;0
2016;FEV;NAFTA;EXPORTAÇÃO;0;0
2016;JAN;NAFTA;EXPORTAÇÃO;0;0
2016;JUL;NAFTA;EXPORTAÇÃO;0;0
2016;JUN;NAFTA;EXPORTAÇÃO;0;0
2016;MAI;NAFTA;EXPORTAÇÃO;0;0
2016;MAR;NAFTA;EXPORTAÇÃO;0;0
2016;NOV;NAFTA;EXPORTAÇÃO;0;0
2016;OUT;NAFTA;EXPORTAÇÃO;0;0
2016;SET;NAFTA;EXPORTAÇÃO;0;0
2016;ABR;NAFTA;IMPORTAÇÃO;1018415,913;260459043
2016;AGO;NAFTA;IMPORTAÇÃO;1276579,262;372133454
2016;DEZ;NAFTA;IMPORTAÇÃO;591263,3476;174274388
2016;FEV;NAFTA;IMPORTAÇÃO;1047204,812;310560216
2016;JAN;NAFTA;IMPORTAÇÃO;26931,31909;7769770
2016;JUL;NAFTA;IMPORTAÇÃO;1315560,236;372227152
2016;JUN;NAFTA;IMPORTAÇÃO;525446,5997;134564288
2016;MAI;NAFTA;IMPORTAÇÃO;631392,6852;151736083
2016;MAR;NAFTA;IMPORTAÇÃO;718701,9573;200222462
2016;NOV;NAFTA;IMPORTAÇÃO;336181,114;98017492
2016;OUT;NAFTA;IMPORTAÇÃO;603157,1268;169561333
2016;SET;NAFTA;IMPORTAÇÃO;576329,5242;154309915
2016;ABR;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;0;0
2016;AGO;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;11,19097222;15483
2016;DEZ;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;14,81018519;5922
2016;FEV;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;0,486111111;542
2016;JAN;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;0,046296296;1772
2016;JUL;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;16,85300926;7263
2016;JUN;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;2,362268519;2646
2016;MAI;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;0;0
2016;MAR;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;0,319444444;13701
2016;NOV;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;2,729166667;7515
2016;OUT;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;4,060185185;6264
2016;SET;OUTROS NÃO ENERGÉTICOS;EXPORTAÇÃO;14,88541667;6757
2016;ABR;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;411,6180556;335527
2016;AGO;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;605,6030093;3664335
2016;DEZ;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;245,1087963;225996
2016;FEV;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;291,8703704;233767
2016;JAN;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;574,7303241;674795
2016;JUL;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;685,25;647171
2016;JUN;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;521,0185185;584888
2016;MAI;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;515,0914352;471408
2016;MAR;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;429,5798611;340267
2016;NOV;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;463,75;403792
2016;OUT;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;328,6481481;1391982
2016;SET;OUTROS NÃO ENERGÉTICOS;IMPORTAÇÃO;544,7152778;522679
2016;ABR;PARAFINA;EXPORTAÇÃO;4716,773171;2949113
2016;AGO;PARAFINA;EXPORTAÇÃO;10238,34024;6220530
2016;DEZ;PARAFINA;EXPORTAÇÃO;570,0963415;719121
2016;FEV;PARAFINA;EXPORTAÇÃO;4483,421951;2946485
2016;JAN;PARAFINA;EXPORTAÇÃO;1320,762195;1217363
2016;JUL;PARAFINA;EXPORTAÇÃO;4498,114634;3370048
2016;JUN;PARAFINA;EXPORTAÇÃO;1606,745122;1337777
2016;MAI;PARAFINA;EXPORTAÇÃO;2206,343902;1843824
2016;MAR;PARAFINA;EXPORTAÇÃO;497,9341463;702558
2016;NOV;PARAFINA;EXPORTAÇÃO;3759,912195;2368151
2016;OUT;PARAFINA;EXPORTAÇÃO;673,5195122;782585
2016;SET;PARAFINA;EXPORTAÇÃO;978,2780488;950051
2016;ABR;PARAFINA;IMPORTAÇÃO;1574,680488;1955324
2016;AGO;PARAFINA;IMPORTAÇÃO;1685,781707;2368991
2016;DEZ;PARAFINA;IMPORTAÇÃO;1494,045122;2173519
2016;FEV;PARAFINA;IMPORTAÇÃO;1832,736585;2508884
2016;JAN;PARAFINA;IMPORTAÇÃO;2542,463415;3615760
2016;JUL;PARAFINA;IMPORTAÇÃO;1597,37561;2534540
2016;JUN;PARAFINA;IMPORTAÇÃO;2136,779268;2791601
2016;MAI;PARAFINA;IMPORTAÇÃO;2200,317073;2766046
2016;MAR;PARAFINA;IMPORTAÇÃO;2352,381707;3257325
2016;NOV;PARAFINA;IMPORTAÇÃO;3540,919512;4088070
2016;OUT;PARAFINA;IMPORTAÇÃO;1699,295122;2348201
2016;SET;PARAFINA;IMPORTAÇÃO;1638,652439;2428830
2016;ABR;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;686,0851064;280851
2016;AGO;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;261,7221527;117434
2016;DEZ;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;104,2765957;51325
2016;FEV;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;656,2878598;245587
2016;JAN;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;0;0
2016;JUL;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;4417,650814;2063504
2016;JUN;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;466,048811;227216
2016;MAI;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;13037,60576;4197944
2016;MAR;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;4574,09637;1658645
2016;NOV;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;685,1889862;337203
2016;OUT;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;1011,365457;513071
2016;SET;QUEROSENE DE AVIAÇÃO;EXPORTAÇÃO;3426,909887;1207715
2016;ABR;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;227802,9599;77588525
2016;AGO;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;41145,62203;14608898
2016;DEZ;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;43054,8035;39449900
2016;FEV;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;160764,1327;59528150
2016;JAN;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;40095,27409;14547913
2016;JUL;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;54882,31539;17241319
2016;JUN;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;24987,55319;7497807
2016;MAI;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;306077,6258;84605061
2016;MAR;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;120815,9024;37637143
2016;NOV;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;0;0
2016;OUT;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;148477,5732;56645033
2016;SET;QUEROSENE DE AVIAÇÃO;IMPORTAÇÃO;106181,582;35345172
2016;ABR;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;AGO;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;DEZ;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;FEV;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;JAN;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;JUL;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;JUN;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;MAI;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;MAR;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;NOV;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;OUT;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;SET;QUEROSENE ILUMINANTE;EXPORTAÇÃO;0;0
2016;ABR;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;AGO;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;DEZ;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;FEV;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;JAN;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;JUL;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;JUN;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;MAI;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;MAR;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;NOV;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;OUT;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;SET;QUEROSENE ILUMINANTE;IMPORTAÇÃO;0;0
2016;ABR;SOLVENTE;EXPORTAÇÃO;34835,05533;12603103
2016;AGO;SOLVENTE;EXPORTAÇÃO;49657,13225;20545901
2016;DEZ;SOLVENTE;EXPORTAÇÃO;42001,88124;18311922
2016;FEV;SOLVENTE;EXPORTAÇÃO;37387,87719;15440858
2016;JAN;SOLVENTE;EXPORTAÇÃO;39122,8583;18261935
2016;JUL;SOLVENTE;EXPORTAÇÃO;50545,59649;19668415
2016;JUN;SOLVENTE;EXPORTAÇÃO;31907,87584;12534547
2016;MAI;SOLVENTE;EXPORTAÇÃO;52466,15115;20585883
2016;MAR;SOLVENTE;EXPORTAÇÃO;66686,87854;27263638
2016;NOV;SOLVENTE;EXPORTAÇÃO;56149,46829;24759058
2016;OUT;SOLVENTE;EXPORTAÇÃO;60668,7247;27589240
2016;SET;SOLVENTE;EXPORTAÇÃO;61132,95951;28987428
